state,condition,year,prev_less_65,prev_age_65_74,prev_age_75_84,prev_above_84,prev_male,prev_female,prev_white,prev_black,prev_hispanic,prev_other,current_cost,last_year_cost
KS,hypertension,2015,637762.0,1475830.0,1135639.0,604046.0,1636107.0,2286305.0,3173617.0,194974.0,65690.0,13388.0,24022.02,22147.86
KS,ischemia,2015,637762.0,1475830.0,1135639.0,604046.0,1636107.0,2286305.0,3173617.0,194974.0,65690.0,13388.0,85367.18,84899.01
KS,arthritis,2015,637762.0,1475830.0,1135639.0,604046.0,1636107.0,2286305.0,3173617.0,194974.0,65690.0,13388.0,18509.7,19042.29
KS,psychotic,2015,637762.0,1475830.0,1135639.0,604046.0,1636107.0,2286305.0,3173617.0,194974.0,65690.0,13388.0,34407.13,22448.47
KS,stroke,2015,637762.0,1475830.0,1135639.0,604046.0,1636107.0,2286305.0,3173617.0,194974.0,65690.0,13388.0,56382.06,56136.0
KY,atrial_fib,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,40905.07,40103.01
KY,asthma,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,17088.25,18857.57
KY,chronic_kidney,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,27914.15,29251.35
KY,pulmonary,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,20184.66,19309.84
KY,depression,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,16891.29,13302.09
KY,diabetes,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,21876.14,21684.61
KY,hyperlip,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,41080.27,45051.04
KY,hypertension,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,19304.12,15658.99
KY,ischemia,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,77371.55,71829.46
KY,arthritis,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,13793.58,16452.82
KY,psychotic,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,20772.97,22804.22
KY,stroke,2015,1364959.0,2056667.0,1437623.0,680614.0,2361963.0,3275024.0,4299715.0,223833.0,17480.0,11103.0,87086.33,75345.78
LA,atrial_fib,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,26826.48,29487.55
LA,asthma,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,22422.86,22757.74
LA,chronic_kidney,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,33808.25,33569.57
LA,pulmonary,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,25710.05,25183.98
LA,depression,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,19257.0,12407.75
LA,diabetes,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,25883.82,24847.18
LA,hyperlip,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,45940.91,46164.89
LA,hypertension,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,18088.25,18626.91
LA,ischemia,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,89563.33,85907.4
LA,psychotic,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,25592.19,23299.26
LA,stroke,2015,1142502.0,1959515.0,1359905.0,633836.0,2172269.0,3017851.0,3568595.0,1052947.0,62440.0,11194.0,67313.64,165475.77
MA,atrial_fib,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,32947.39,30713.65
MA,asthma,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,19746.67,19728.08
MA,chronic_kidney,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,34611.65,30766.29
MA,pulmonary,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,18844.76,17271.02
MA,depression,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,21987.28,18800.28
MA,diabetes,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,23110.89,21580.14
MA,hyperlip,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,46349.39,50293.49
MA,hypertension,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,19075.44,20941.07
MA,ischemia,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,72231.42,62275.74
MA,arthritis,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,21587.67,22591.34
MA,psychotic,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,37682.8,26191.36
MA,stroke,2015,1922212.0,3792993.0,2828297.0,1749939.0,4433820.0,6046023.0,8460435.0,383172.0,411174.0,93792.0,74460.19,84684.23
MD,atrial_fib,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,14900.24,14695.01
MD,asthma,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,9112.68,8239.93
MD,chronic_kidney,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,12587.85,12375.34
MD,pulmonary,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,9993.38,9891.17
MD,depression,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,8512.93,7535.74
MD,diabetes,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,10587.77,10294.79
MD,hyperlip,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,17153.64,16400.85
MD,hypertension,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,7475.01,6943.03
MD,ischemia,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,24333.16,21996.12
MD,arthritis,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,10159.59,8590.47
MD,psychotic,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,14087.34,12568.05
MD,stroke,2015,1224350.0,3289266.0,2483696.0,1515342.0,3487323.0,5173732.0,6120599.0,1609091.0,117258.0,52114.0,21606.31,22113.04
ME,atrial_fib,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,25440.17,19535.25
ME,asthma,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,14927.94,13944.16
ME,chronic_kidney,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,20825.93,19056.08
ME,pulmonary,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,15874.76,14768.4
ME,depression,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,16761.82,13135.88
ME,diabetes,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,17305.38,17623.15
ME,hyperlip,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,26743.05,24752.58
ME,ischemia,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,42675.65,44873.86
ME,psychotic,2015,425308.0,662639.0,543969.0,299823.0,831163.0,1138680.0,1301375.0,7709.0,4754.0,8817.0,19216.25,19236.33
MI,atrial_fib,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,37818.53,34747.64
MI,asthma,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,16467.72,16257.15
MI,chronic_kidney,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,22026.17,22079.75
MI,pulmonary,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,17602.69,17161.96
MI,depression,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,19939.52,16340.16
MI,diabetes,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,19240.3,19256.38
MI,hyperlip,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,33115.38,31404.85
MI,hypertension,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,15584.08,15148.42
MI,ischemia,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,59599.33,57027.49
MI,arthritis,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,17586.08,17067.56
MI,psychotic,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,16914.23,16667.59
MI,stroke,2015,2833353.0,4687480.0,3577438.0,2104747.0,5632455.0,7783806.0,9828889.0,1775375.0,155792.0,73936.0,58516.94,52650.5
MN,atrial_fib,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,35355.56,33098.43
MN,asthma,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,17995.97,17631.87
MN,chronic_kidney,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,22982.54,21326.63
MN,pulmonary,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,19293.65,18861.88
MN,depression,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,24112.64,23066.06
MN,diabetes,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,24754.24,22643.42
MN,hyperlip,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,35467.15,34981.71
MN,hypertension,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,15749.41,17766.22
MN,ischemia,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,73219.16,70135.05
MN,arthritis,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,17660.8,17437.31
MN,psychotic,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,27419.54,23981.87
MN,stroke,2015,984064.0,1379598.0,1139299.0,625119.0,1896680.0,2404739.0,2966438.0,141033.0,29398.0,17759.0,42611.31,46150.19
MO,atrial_fib,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,36754.99,35698.34
MO,asthma,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,21385.09,20515.67
MO,chronic_kidney,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,28697.87,30734.58
MO,pulmonary,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,23577.32,23003.67
MO,depression,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,16893.72,16647.58
MO,diabetes,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,26602.23,25643.26
MO,hyperlip,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,43665.31,43915.66
MO,hypertension,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,20765.55,18380.3
MO,ischemia,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,86491.63,79817.16
MO,arthritis,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,19200.79,19570.83
MO,psychotic,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,22229.55,21588.96
MO,stroke,2015,1546203.0,2878461.0,2120042.0,1110491.0,3259321.0,4495637.0,5996569.0,524303.0,41867.0,20579.0,48950.27,51109.46
MS,atrial_fib,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,31785.86,31146.64
MS,asthma,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,19922.41,19301.98
MS,chronic_kidney,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,29754.34,27944.17
MS,pulmonary,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,26547.42,24507.24
MS,depression,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,16943.26,14227.4
MS,diabetes,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,23037.66,23035.4
MS,hyperlip,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,37525.61,49054.64
MS,hypertension,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,20075.18,18090.63
MS,ischemia,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,74355.88,71096.4
MS,arthritis,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,15141.75,14935.47
MS,psychotic,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,21859.9,20469.08
MS,stroke,2015,873494.0,1426651.0,985304.0,425937.0,1530003.0,2230902.0,2603547.0,656780.0,7655.0,2825.0,50054.06,42614.91
MT,atrial_fib,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,23369.71,18614.25
MT,chronic_kidney,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,19109.05,14805.84
MT,pulmonary,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,16998.32,16333.78
MT,depression,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,11563.9,10711.6
MT,diabetes,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,16289.87,11743.09
MT,hyperlip,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,30794.06,29174.03
MT,hypertension,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,16378.55,11660.31
MT,ischemia,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,73798.13,56452.8
MT,psychotic,2015,131952.0,419943.0,299366.0,137294.0,443431.0,574156.0,791433.0,2049.0,5299.0,4478.0,18718.5,22165.27
NC,atrial_fib,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,40530.21,38506.98
NC,asthma,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,18041.86,17281.88
NC,chronic_kidney,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,29130.86,29807.88
NC,pulmonary,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,18709.32,18088.53
NC,depression,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,19628.59,18878.83
NC,diabetes,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,20054.35,19871.66
NC,hyperlip,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,47711.7,49548.93
NC,hypertension,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,18386.94,17209.99
NC,ischemia,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,73886.46,64216.1
NC,arthritis,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,17240.07,21056.57
NC,psychotic,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,22530.74,27013.48
NC,stroke,2015,2826870.0,5665230.0,3743957.0,1729115.0,5864737.0,8313433.0,10514863.0,2144832.0,134522.0,69333.0,53656.58,48733.81
ND,atrial_fib,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,24053.26,21793.75
ND,chronic_kidney,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,16021.24,15708.19
ND,pulmonary,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,15955.38,14377.73
ND,depression,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,16453.37,14483.76
ND,diabetes,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,14311.63,14966.67
ND,hyperlip,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,43731.77,34779.73
ND,ischemia,2015,135138.0,336653.0,281024.0,158069.0,391088.0,540783.0,686228.0,3055.0,4179.0,2887.0,72408.67,64896.73
NE,atrial_fib,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,31711.06,31822.84
NE,asthma,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,20337.06,20996.96
NE,chronic_kidney,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,29036.09,26000.89
NE,pulmonary,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,23291.73,24350.47
NE,depression,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,18795.01,14781.8
NE,diabetes,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,23570.19,24540.03
NE,hyperlip,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,43514.47,53210.98
NE,hypertension,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,17600.64,21852.38
NE,ischemia,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,71321.47,70179.79
NE,arthritis,2015,323033.0,884301.0,700388.0,375445.0,976043.0,1356914.0,1851951.0,57751.0,26525.0,8936.0,10116.7,10309.42
NH,atrial_fib,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,26360.63,27403.49
NH,asthma,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,14304.39,16441.83
NH,chronic_kidney,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,26384.96,26444.25
NH,pulmonary,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,20698.45,19535.25
NH,depression,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,19409.12,23627.75
NH,diabetes,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,26317.35,19428.43
NH,hyperlip,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,62494.22,37589.25
NH,hypertension,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,15254.15,18674.26
NH,ischemia,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,65758.6,69056.31
NH,arthritis,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,12038.32,11162.0
NH,psychotic,2015,330702.0,736701.0,537546.0,286081.0,800650.0,1125478.0,1384105.0,9672.0,12410.0,9392.0,32399.72,30326.59
NJ,atrial_fib,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,75399.49,74401.59
NJ,asthma,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,46991.35,44093.44
NJ,chronic_kidney,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,63703.37,63928.82
NJ,pulmonary,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,57862.14,56824.01
NJ,depression,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,51733.06,44610.51
NJ,diabetes,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,52455.86,61799.72
NJ,hyperlip,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,51297.75,47608.92
NJ,hypertension,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,43233.54,39900.44
NJ,ischemia,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,100319.3,92929.99
NJ,arthritis,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,39538.84,38242.3
NJ,psychotic,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,76027.48,56238.67
NJ,stroke,2015,1808683.0,5322839.0,4255721.0,2585045.0,5833719.0,8314738.0,10709064.0,1410542.0,867884.0,123585.0,108897.98,93143.1
NM,atrial_fib,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,33597.73,31159.92
NM,asthma,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,18566.78,18862.1
NM,chronic_kidney,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,24431.29,24167.42
NM,pulmonary,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,27430.46,28213.94
NM,depression,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,20836.62,20672.37
NM,diabetes,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,21433.85,26665.4
NM,hypertension,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,22411.75,15312.14
NM,ischemia,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,84597.17,67715.06
NM,psychotic,2015,279771.0,628874.0,429504.0,187181.0,665903.0,905372.0,963629.0,20984.0,338764.0,4925.0,28950.27,20861.82
NV,atrial_fib,2015,427160.0,1091831.0,702264.0,292852.0,1128400.0,1434131.0,1919621.0,200925.0,199033.0,15539.0,65343.22,59993.29
NV,asthma,2015,427160.0,1091831.0,702264.0,292852.0,1128400.0,1434131.0,1919621.0,200925.0,199033.0,15539.0,52022.58,39953.07
NV,chronic_kidney,2015,427160.0,1091831.0,702264.0,292852.0,1128400.0,1434131.0,1919621.0,200925.0,199033.0,15539.0,57110.52,55512.46
